# Ten-channel resonant ladder, W/L = 1000, L = 1 um, VDD = 5 V
# SMALL-SIGNAL run: drive 0.03 V RMS, chosen to keep the cross-coupled pairs
# linear.  At 1 V RMS the pairs intermodulate and, because the channel ladder
# is arithmetic, every sum of two channels lands on another channel.
# Excitation: white noise, new value every 0.5 ns (flat well past 200 MHz)
# Uniform sampling 500 ps (ngspice 'linearize'), 190 us total
# vin  = v(n05) - v(actm)   vout = v(actp) - v(actm)
#
# time[s]            vin[V]               vout[V]
2.225000000e-07 4.126721080e-02 -9.867770340e-03
2.230000000e-07 -6.630561130e-03 -2.518959130e-03
2.235000000e-07 4.914112090e-02 4.536253890e-03
2.240000000e-07 3.272409340e-02 1.463774140e-02
2.245000000e-07 6.165312660e-04 1.484220100e-02
2.250000000e-07 1.721522790e-03 1.086223970e-02
2.255000000e-07 -1.681684200e-02 5.453045450e-03
2.260000000e-07 4.362883910e-03 2.323442080e-03
2.265000000e-07 -2.270197740e-02 -1.056681190e-03
2.270000000e-07 -2.595199270e-02 -7.609872500e-03
2.275000000e-07 -2.796021340e-03 -9.293283190e-03
2.280000000e-07 2.054420700e-02 -3.904354370e-03
2.285000000e-07 -2.668295160e-02 -4.014045680e-03
2.290000000e-07 -3.260192150e-02 -1.141140270e-02
2.295000000e-07 -1.767604680e-02 -1.527140210e-02
2.300000000e-07 3.383116630e-02 -8.300641750e-03
2.305000000e-07 9.068100240e-03 -9.052735210e-06
2.310000000e-07 -2.235209590e-02 -2.108594980e-03
2.315000000e-07 -1.247671950e-02 -6.386797550e-03
2.320000000e-07 -2.574449970e-02 -1.008645520e-02
2.325000000e-07 4.083038530e-02 -4.574409280e-03
2.330000000e-07 7.562580630e-03 3.363906260e-03
2.335000000e-07 2.510925850e-02 7.159282840e-03
2.340000000e-07 4.230200700e-02 1.480588510e-02
2.345000000e-07 3.495974900e-02 2.151039640e-02
2.350000000e-07 1.757352920e-02 2.271548210e-02
2.355000000e-07 -6.511739530e-03 1.764313970e-02
2.360000000e-07 1.825741970e-02 1.448295110e-02
2.365000000e-07 -2.493802350e-02 9.146187650e-03
2.370000000e-07 9.081176760e-03 4.557126290e-03
2.375000000e-07 1.560262960e-02 6.854087820e-03
2.380000000e-07 -6.638959640e-03 6.012826850e-03
2.385000000e-07 1.990683750e-02 6.333947370e-03
2.390000000e-07 1.539419150e-02 9.469539460e-03
2.395000000e-07 8.409572930e-03 1.005847340e-02
2.400000000e-07 1.692798340e-02 1.082153770e-02
2.405000000e-07 -2.062278000e-02 6.935524290e-03
2.410000000e-07 -3.008614950e-02 -2.315746180e-03
2.415000000e-07 1.155313160e-02 -3.942914210e-03
2.420000000e-07 1.858804460e-02 1.580993350e-03
2.425000000e-07 3.231238630e-02 8.512043480e-03
2.430000000e-07 -2.785322260e-02 6.286200130e-03
2.435000000e-07 -4.827505070e-02 -6.551267090e-03
2.440000000e-07 -3.221567350e-02 -1.611456990e-02
2.445000000e-07 4.528794030e-02 -9.129609390e-03
2.450000000e-07 3.012741230e-03 4.930207860e-05
2.455000000e-07 1.509569820e-02 2.738439440e-03
2.460000000e-07 -1.937009870e-02 1.177277550e-03
2.465000000e-07 1.116769280e-03 -1.544764880e-03
2.470000000e-07 -4.257969680e-02 -7.261227730e-03
2.475000000e-07 3.482274180e-03 -1.038497330e-02
2.480000000e-07 3.750051590e-02 -1.343651060e-03
2.485000000e-07 4.567395490e-02 1.091332950e-02
2.490000000e-07 -3.946773960e-02 8.041736040e-03
2.495000000e-07 2.933375990e-02 4.713836780e-03
2.500000000e-07 -1.552734540e-02 4.973377780e-03
2.505000000e-07 3.493091640e-02 6.685079580e-03
2.510000000e-07 -2.501579370e-02 5.802717240e-03
2.515000000e-07 2.766491960e-02 5.021089910e-03
2.520000000e-07 -5.217367190e-02 -3.736058760e-04
2.525000000e-07 -2.949352600e-02 -1.167623940e-02
2.530000000e-07 -4.982879620e-02 -1.977543060e-02
2.535000000e-07 -5.576570980e-02 -2.925876450e-02
2.540000000e-07 -3.322015420e-02 -3.350736710e-02
2.545000000e-07 1.739161780e-02 -2.595520570e-02
2.550000000e-07 2.387845740e-02 -1.270767190e-02
2.555000000e-07 -3.940841290e-02 -1.178675670e-02
2.560000000e-07 -2.610183980e-02 -1.769908290e-02
2.565000000e-07 -3.781332450e-02 -2.185312580e-02
2.570000000e-07 5.990613640e-04 -2.063839700e-02
2.575000000e-07 -2.593585070e-02 -1.853259310e-02
2.580000000e-07 5.219754750e-02 -8.929943810e-03
2.585000000e-07 1.965042880e-02 3.597661310e-03
2.590000000e-07 -4.710448490e-03 4.500692580e-03
2.595000000e-07 3.747636050e-02 8.131940510e-03
2.600000000e-07 1.232541960e-02 1.267374610e-02
2.605000000e-07 -2.915344160e-02 6.326759830e-03
2.610000000e-07 5.638617370e-02 9.047490080e-03
2.615000000e-07 -3.189894820e-02 9.426960980e-03
2.620000000e-07 3.368413030e-02 7.597324160e-03
2.625000000e-07 -2.739471800e-02 6.022580970e-03
2.630000000e-07 -3.475168920e-02 -4.479593930e-03
2.635000000e-07 4.248574490e-04 -7.734409600e-03
2.640000000e-07 -3.759805630e-02 -1.105274170e-02
2.645000000e-07 -2.595007520e-02 -1.687882610e-02
2.650000000e-07 -3.489097230e-02 -2.084599810e-02
2.655000000e-07 -3.065327880e-02 -2.428411320e-02
2.660000000e-07 4.148081870e-02 -1.537027250e-02
2.665000000e-07 -5.028551160e-02 -1.300614750e-02
2.670000000e-07 3.108358600e-02 -1.156222910e-02
2.675000000e-07 1.299439740e-02 -2.213375250e-03
2.680000000e-07 2.555224690e-02 3.905689620e-03
2.685000000e-07 4.085282480e-02 1.228112210e-02
2.690000000e-07 1.705117420e-02 1.680293180e-02
2.695000000e-07 4.227605570e-02 2.061152740e-02
2.700000000e-07 -2.856967600e-02 1.616945550e-02
2.705000000e-07 -6.431343160e-03 6.795934950e-03
2.710000000e-07 1.336669120e-02 6.083519520e-03
2.715000000e-07 -1.327054350e-02 4.298384880e-03
2.720000000e-07 -4.071923120e-02 -4.696772030e-03
2.725000000e-07 3.133826820e-02 -4.082779660e-03
2.730000000e-07 -6.273326150e-03 3.925998530e-04
2.735000000e-07 1.611129960e-02 1.831453280e-03
2.740000000e-07 -5.415487340e-02 -4.661023730e-03
2.745000000e-07 -7.926437380e-03 -1.191768710e-02
2.750000000e-07 -2.091919850e-02 -1.274457770e-02
2.755000000e-07 -4.272904310e-03 -1.254667170e-02
2.760000000e-07 3.243314390e-03 -8.995654920e-03
2.765000000e-07 2.069128610e-02 -2.817253310e-03
2.770000000e-07 -4.259042020e-02 -5.502730960e-03
2.775000000e-07 2.082487090e-02 -6.592465860e-03
2.780000000e-07 -4.899616220e-02 -9.339866250e-03
2.785000000e-07 1.836060950e-02 -1.069714690e-02
2.790000000e-07 -2.533117510e-02 -9.110249440e-03
2.795000000e-07 -1.744784320e-02 -1.267411490e-02
2.800000000e-07 -2.536809790e-02 -1.527904990e-02
2.805000000e-07 -3.525671430e-02 -1.960878550e-02
2.810000000e-07 -4.255202730e-02 -2.503946010e-02
2.815000000e-07 -3.840374030e-03 -2.404758650e-02
2.820000000e-07 1.598789110e-02 -1.511942970e-02
2.825000000e-07 2.033787480e-02 -5.445464890e-03
2.830000000e-07 -2.184013290e-02 -4.391177500e-03
2.835000000e-07 -1.739268440e-02 -8.766824470e-03
2.840000000e-07 1.442190720e-02 -6.635351070e-03
2.845000000e-07 4.448420440e-03 -2.333199740e-03
2.850000000e-07 -7.099224790e-04 -1.380534020e-03
2.855000000e-07 -2.227716770e-02 -4.579601530e-03
2.860000000e-07 3.458405260e-03 -5.828174180e-03
2.865000000e-07 2.259662690e-02 -2.645609820e-04
2.870000000e-07 -6.892727310e-03 1.956372040e-03
2.875000000e-07 -4.665447160e-02 -6.362280160e-03
2.880000000e-07 2.839606680e-02 -6.496480070e-03
2.885000000e-07 2.976259390e-02 3.718444420e-03
2.890000000e-07 1.098600840e-02 8.302748800e-03
2.895000000e-07 5.324275200e-02 1.530125690e-02
2.900000000e-07 5.494931180e-03 1.884519340e-02
2.905000000e-07 4.397639470e-02 2.066926750e-02
2.910000000e-07 2.212538950e-02 2.398177660e-02
2.915000000e-07 -4.422362130e-02 1.350460460e-02
2.920000000e-07 -2.479006840e-02 2.335857470e-05
2.925000000e-07 4.840714000e-02 4.010776540e-03
2.930000000e-07 1.113475920e-02 1.120713170e-02
2.935000000e-07 4.690370740e-02 1.663826670e-02
2.940000000e-07 7.217080730e-03 1.934115710e-02
2.945000000e-07 5.361611910e-02 2.277760830e-02
2.950000000e-07 -3.940683660e-02 1.753244090e-02
2.955000000e-07 -1.763492870e-02 4.446560950e-03
2.960000000e-07 -3.838486120e-03 1.494619770e-04
2.965000000e-07 -1.781733050e-02 -3.078580320e-03
2.970000000e-07 5.329010980e-03 -3.743304360e-03
2.975000000e-07 -1.087448290e-03 -2.002567420e-03
2.980000000e-07 -4.794266240e-02 -8.648368140e-03
2.985000000e-07 -1.889651270e-02 -1.540912870e-02
2.990000000e-07 -7.979594870e-03 -1.473679720e-02
2.995000000e-07 3.948204820e-02 -5.714175860e-03
3.000000000e-07 -1.420502390e-02 -9.477677970e-04
3.005000000e-07 2.774031560e-02 1.419198890e-03
3.010000000e-07 -2.584607900e-02 7.893130190e-04
3.015000000e-07 1.442323040e-02 -8.150205810e-04
3.020000000e-07 -3.322413070e-02 -3.604301910e-03
3.025000000e-07 -4.165385000e-03 -7.658942000e-03
3.030000000e-07 -9.354492770e-04 -6.114995960e-03
3.035000000e-07 -5.519601850e-02 -1.272811930e-02
3.040000000e-07 3.819465870e-02 -1.080571000e-02
3.045000000e-07 -2.064085860e-02 -5.631520290e-03
3.050000000e-07 1.936675000e-02 -3.934952920e-03
3.055000000e-07 2.273371080e-02 3.178805960e-03
3.060000000e-07 -1.937415890e-03 5.032276290e-03
3.065000000e-07 2.900888510e-02 7.682359610e-03
3.070000000e-07 9.920038330e-03 1.093350110e-02
3.075000000e-07 -3.645665040e-03 8.661339980e-03
3.080000000e-07 -4.374379070e-02 -8.248476720e-04
3.085000000e-07 3.617546160e-02 -1.055750250e-03
3.090000000e-07 3.182718950e-02 8.912134360e-03
3.095000000e-07 4.814644560e-02 1.784860300e-02
3.100000000e-07 -4.142048170e-02 1.301963050e-02
3.105000000e-07 3.433152020e-02 8.750876640e-03
3.110000000e-07 4.005489520e-02 1.682878050e-02
3.115000000e-07 -6.084872720e-02 8.303773130e-03
3.120000000e-07 -9.137876490e-03 -3.653905650e-03
3.125000000e-07 4.093936480e-02 2.356985480e-03
3.130000000e-07 3.761317600e-02 1.294016910e-02
3.135000000e-07 3.389491400e-04 1.442819330e-02
3.140000000e-07 -7.666145200e-03 9.213908980e-03
3.145000000e-07 1.022846730e-02 7.023933410e-03
3.150000000e-07 6.236606180e-02 1.565129560e-02
3.155000000e-07 -2.317466010e-02 1.610086690e-02
3.160000000e-07 -2.472914330e-02 4.589895420e-03
3.165000000e-07 7.004089760e-03 9.485755650e-04
3.170000000e-07 1.724039300e-03 1.914129780e-03
3.175000000e-07 -3.286316060e-02 -3.231134650e-03
3.180000000e-07 9.886575970e-03 -5.191519320e-03
3.185000000e-07 -5.198807100e-03 -3.056377300e-03
3.190000000e-07 -2.879178320e-03 -3.267058620e-03
3.195000000e-07 8.569329280e-04 -2.596335710e-03
3.200000000e-07 -1.974865350e-02 -4.745686780e-03
3.205000000e-07 3.519629250e-03 -5.604639560e-03
3.210000000e-07 2.230706190e-02 -2.439663790e-04
3.215000000e-07 -4.340800430e-02 -3.660150940e-03
3.220000000e-07 -2.094232860e-02 -1.157046860e-02
3.225000000e-07 -3.924385680e-02 -1.688400530e-02
3.230000000e-07 4.853426690e-02 -9.968492700e-03
3.235000000e-07 4.108590440e-02 5.727925660e-03
3.240000000e-07 3.371748630e-02 1.479030360e-02
3.245000000e-07 1.006567970e-02 1.664249040e-02
3.250000000e-07 -2.117359980e-02 1.002343690e-02
3.255000000e-07 -1.367403460e-02 2.141148780e-03
3.260000000e-07 -5.340578330e-02 -8.431056200e-03
3.265000000e-07 2.271650440e-02 -9.921492980e-03
3.270000000e-07 -2.952927490e-02 -8.482818460e-03
3.275000000e-07 -5.101412690e-02 -1.769898370e-02
3.280000000e-07 -1.116341900e-03 -1.971958020e-02
3.285000000e-07 3.803407320e-03 -1.366052970e-02
3.290000000e-07 -5.993036220e-02 -1.822426930e-02
3.295000000e-07 2.869567930e-02 -1.685349920e-02
3.300000000e-07 1.197931790e-03 -8.032509120e-03
3.305000000e-07 6.668642160e-04 -5.538435740e-03
3.310000000e-07 3.451345420e-02 1.265620330e-03
3.315000000e-07 1.663080650e-03 5.825122960e-03
3.320000000e-07 1.764484080e-02 7.070706090e-03
3.325000000e-07 -4.836921100e-04 7.432623790e-03
3.330000000e-07 1.144697010e-02 7.021437940e-03
3.335000000e-07 -1.412823600e-03 6.402308750e-03
3.340000000e-07 1.759629250e-02 7.043378790e-03
3.345000000e-07 -3.639229670e-02 1.952032570e-03
3.350000000e-07 -1.023200020e-02 -5.078118300e-03
3.355000000e-07 2.640576990e-02 -1.096481500e-03
3.360000000e-07 -2.974896440e-02 -1.668946250e-03
3.365000000e-07 3.039883220e-02 -6.573151320e-04
3.370000000e-07 -5.518614910e-02 -4.579766870e-03
3.375000000e-07 -2.061360440e-02 -1.381420120e-02
3.380000000e-07 1.565175800e-02 -1.029440570e-02
3.385000000e-07 -1.883270760e-02 -8.073992910e-03
3.390000000e-07 7.026724040e-03 -7.338365030e-03
3.395000000e-07 -3.516673230e-02 -9.646941270e-03
3.400000000e-07 -1.742098950e-02 -1.435877500e-02
3.405000000e-07 -4.775306760e-02 -1.980317170e-02
3.410000000e-07 -1.991300260e-02 -2.352021800e-02
3.415000000e-07 -3.059609520e-02 -2.395231530e-02
3.420000000e-07 -1.921759760e-02 -2.393607200e-02
3.425000000e-07 6.140563310e-02 -1.032057850e-02
3.430000000e-07 1.513974000e-03 1.312643510e-03
3.435000000e-07 -6.325573130e-02 -8.305567160e-03
3.440000000e-07 1.003230500e-02 -1.311127500e-02
3.445000000e-07 1.356521840e-02 -6.183640620e-03
3.450000000e-07 4.243208520e-02 3.517834920e-03
3.455000000e-07 3.360864400e-02 1.306046860e-02
3.460000000e-07 4.004753270e-02 1.970384030e-02
3.465000000e-07 -4.298607050e-02 1.297031260e-02
3.470000000e-07 -4.048192200e-02 -2.542809470e-03
3.475000000e-07 2.381948670e-02 -3.561956310e-03
3.480000000e-07 -1.938332860e-02 -2.012316410e-03
3.485000000e-07 1.778519540e-02 -1.222429120e-03
3.490000000e-07 1.182653420e-02 3.416937270e-03
3.495000000e-07 -5.504273480e-02 -4.209638770e-03
3.500000000e-07 -2.351113310e-02 -1.409939010e-02
3.505000000e-07 8.053304990e-03 -1.221582140e-02
3.510000000e-07 3.098648630e-02 -3.151050180e-03
3.515000000e-07 2.369336460e-02 5.399281850e-03
3.520000000e-07 1.824180010e-02 9.790902950e-03
3.525000000e-07 3.553519540e-04 9.598427700e-03
3.530000000e-07 2.742095320e-02 1.114025420e-02
3.535000000e-07 -6.642655700e-03 1.080107570e-02
3.540000000e-07 -1.442213500e-03 6.668447150e-03
3.545000000e-07 -1.715801570e-02 1.990189390e-03
3.550000000e-07 1.612010000e-02 1.405901180e-03
3.555000000e-07 -5.128367590e-02 -4.646256960e-03
3.560000000e-07 5.810852240e-03 -9.523365540e-03
3.565000000e-07 -1.046065300e-02 -7.668274310e-03
3.570000000e-07 4.192711140e-02 -6.188476010e-04
3.575000000e-07 -4.630355700e-02 -1.577698040e-03
3.580000000e-07 5.786633480e-03 -6.349237040e-03
3.585000000e-07 -4.182250150e-03 -4.228473070e-03
3.590000000e-07 2.678604740e-02 5.346159150e-04
3.595000000e-07 2.236914510e-02 7.391149680e-03
3.600000000e-07 5.565339830e-03 9.088308880e-03
3.605000000e-07 9.310721560e-03 8.505166660e-03
3.610000000e-07 -1.964095340e-02 4.209475130e-03
3.615000000e-07 1.952693550e-02 3.113402430e-03
3.620000000e-07 -6.072652240e-02 -4.290074130e-03
3.625000000e-07 2.514786000e-02 -7.481769630e-03
3.630000000e-07 -5.300345810e-02 -9.778366920e-03
3.635000000e-07 -4.949787480e-03 -1.470724170e-02
3.640000000e-07 1.113029880e-02 -9.368670360e-03
3.645000000e-07 -1.777402620e-02 -7.727838260e-03
3.650000000e-07 2.338697260e-02 -4.383639670e-03
3.655000000e-07 -5.473558380e-02 -8.172536620e-03
3.660000000e-07 1.634934940e-02 -1.086111580e-02
3.665000000e-07 -3.492890480e-02 -1.086220980e-02
3.670000000e-07 2.866985110e-02 -8.241587310e-03
3.675000000e-07 2.073303310e-02 1.099444530e-03
3.680000000e-07 3.851860920e-02 9.396218930e-03
3.685000000e-07 2.314748050e-02 1.543945960e-02
3.690000000e-07 -1.936909650e-02 1.129117520e-02
3.695000000e-07 2.220307850e-02 8.743356770e-03
3.700000000e-07 -4.560953610e-02 2.336035710e-03
3.705000000e-07 5.532926420e-02 3.700715880e-03
3.710000000e-07 -3.527082170e-02 4.752061410e-03
3.715000000e-07 -2.627906790e-02 -5.360870990e-03
3.720000000e-07 -2.825224600e-02 -1.162079700e-02
3.725000000e-07 -2.413535320e-02 -1.568463580e-02
3.730000000e-07 -1.991856080e-02 -1.736536120e-02
3.735000000e-07 8.263877680e-03 -1.377126750e-02
3.740000000e-07 7.683762590e-03 -7.511994730e-03
3.745000000e-07 3.965952180e-02 1.609439340e-03
3.750000000e-07 -3.572686420e-02 1.079602410e-03
3.755000000e-07 6.124150140e-02 4.941014520e-03
3.760000000e-07 -5.056561890e-04 1.159174780e-02
3.765000000e-07 -2.610807150e-02 4.180334880e-03
3.770000000e-07 -5.125123430e-03 -1.371697990e-03
3.775000000e-07 -2.441169670e-02 -5.314320040e-03
3.780000000e-07 2.619839400e-03 -6.633549280e-03
3.785000000e-07 -4.706376970e-02 -1.128089230e-02
3.790000000e-07 4.709423920e-02 -7.243744150e-03
3.795000000e-07 1.000711370e-02 2.748989900e-03
3.800000000e-07 1.855159730e-02 6.107278040e-03
3.805000000e-07 -5.905739720e-02 -2.067377590e-03
3.810000000e-07 2.222305320e-03 -9.222179830e-03
3.815000000e-07 -7.230540430e-03 -7.414152220e-03
3.820000000e-07 -3.402306570e-02 -1.136466910e-02
3.825000000e-07 -1.089887500e-04 -1.264885090e-02
3.830000000e-07 5.253279200e-02 -1.043685640e-03
3.835000000e-07 3.326386510e-02 1.149197830e-02
3.840000000e-07 5.528965450e-02 2.108976730e-02
3.845000000e-07 2.728761380e-02 2.664890310e-02
3.850000000e-07 -5.334068240e-02 1.462550470e-02
3.855000000e-07 -5.562677980e-02 -5.261301760e-03
3.860000000e-07 9.296321370e-03 -1.007737690e-02
3.865000000e-07 2.975689690e-02 -1.630497550e-03
3.870000000e-07 3.098054520e-02 7.424705250e-03
3.875000000e-07 8.190760790e-03 1.071474600e-02
3.880000000e-07 1.529659910e-02 1.110955450e-02
3.885000000e-07 2.556492880e-02 1.392225120e-02
3.890000000e-07 -1.237509470e-03 1.329403640e-02
3.895000000e-07 -3.426399790e-02 4.235600180e-03
3.900000000e-07 4.768702050e-02 5.548454010e-03
3.905000000e-07 1.267528700e-02 1.227530550e-02
3.910000000e-07 1.973621440e-02 1.338259970e-02
3.915000000e-07 2.097458190e-03 1.249568170e-02
3.920000000e-07 3.035408310e-02 1.373784510e-02
3.925000000e-07 -1.308139320e-02 1.197422480e-02
3.930000000e-07 -1.539972590e-02 4.535855040e-03
3.935000000e-07 -1.611662730e-02 -1.176526010e-03
3.940000000e-07 1.739828240e-02 -3.494149670e-04
3.945000000e-07 -2.919559040e-02 -2.231646010e-03
3.950000000e-07 -2.277223370e-02 -8.927767320e-03
3.955000000e-07 2.632270450e-02 -5.530182370e-03
3.960000000e-07 -5.034825790e-02 -7.950457310e-03
3.965000000e-07 3.649907020e-02 -7.044644840e-03
3.970000000e-07 -1.252353820e-02 -2.022882450e-03
3.975000000e-07 1.739273880e-02 -5.513156640e-04
3.980000000e-07 -1.164249140e-02 2.113166990e-04
3.985000000e-07 4.302978930e-03 -8.019576170e-04
3.990000000e-07 1.347656260e-02 1.980566970e-03
3.995000000e-07 5.354280650e-02 1.121256510e-02
4.000000000e-07 -7.909808110e-04 1.507414980e-02
4.005000000e-07 -2.984852760e-03 1.017258540e-02
4.010000000e-07 -9.838041660e-03 5.392557830e-03
4.015000000e-07 -1.295610310e-03 2.401368720e-03
4.020000000e-07 2.357758870e-02 5.208929690e-03
4.025000000e-07 2.469749400e-02 1.079504920e-02
4.030000000e-07 3.038147480e-02 1.578700970e-02
4.035000000e-07 1.053338570e-02 1.710514860e-02
4.040000000e-07 -4.220739220e-02 7.339888310e-03
4.045000000e-07 7.573794250e-03 6.028047930e-04
4.050000000e-07 -4.964228480e-02 -6.156970260e-03
4.055000000e-07 1.157248470e-02 -9.647131020e-03
4.060000000e-07 -1.221875050e-02 -7.352613490e-03
4.065000000e-07 1.868654640e-02 -4.255264850e-03
4.070000000e-07 -1.759066060e-03 -8.196930130e-04
4.075000000e-07 -2.344340160e-02 -4.264647380e-03
4.080000000e-07 3.438653270e-03 -5.555419190e-03
4.085000000e-07 -9.103586610e-03 -4.673028840e-03
4.090000000e-07 -2.460960250e-02 -8.088073460e-03
4.095000000e-07 1.511780870e-02 -6.725905800e-03
4.100000000e-07 2.427618480e-02 8.923151950e-04
4.105000000e-07 -5.336237060e-02 -4.136914790e-03
4.110000000e-07 -1.559372650e-02 -1.264742080e-02
4.115000000e-07 -6.834218940e-03 -1.228971800e-02
4.120000000e-07 -4.026767740e-02 -1.582709180e-02
4.125000000e-07 -4.636084430e-02 -2.370821210e-02
4.130000000e-07 3.120498390e-02 -1.848160340e-02
4.135000000e-07 2.101568070e-02 -5.732253240e-03
4.140000000e-07 2.306868140e-02 2.285583000e-03
4.145000000e-07 4.113024470e-03 5.378784650e-03
4.150000000e-07 -3.404583960e-03 3.831479030e-03
4.155000000e-07 -2.729547030e-02 -1.925356910e-03
4.160000000e-07 8.120306800e-04 -5.090474980e-03
4.165000000e-07 1.720461120e-02 -1.074652790e-03
4.170000000e-07 2.241687230e-02 4.873399830e-03
4.175000000e-07 -2.114739710e-03 6.246460450e-03
4.180000000e-07 -6.049437070e-03 3.387582550e-03
4.185000000e-07 2.156160700e-02 4.985854980e-03
4.190000000e-07 -5.145016500e-02 -1.086363480e-03
4.195000000e-07 1.003454260e-02 -6.105897220e-03
4.200000000e-07 -2.984815860e-02 -7.455462720e-03
4.205000000e-07 5.160425310e-02 -1.714967620e-03
4.210000000e-07 5.169306730e-03 6.371530100e-03
4.215000000e-07 1.252559420e-03 5.261466150e-03
4.220000000e-07 9.826326340e-03 5.244887380e-03
4.225000000e-07 -1.749335310e-02 2.360809610e-03
4.230000000e-07 -3.709572810e-02 -6.231095150e-03
4.235000000e-07 1.040258790e-02 -7.820889700e-03
4.240000000e-07 -1.447830430e-02 -6.193134650e-03
4.245000000e-07 1.235654830e-02 -4.356645140e-03
4.250000000e-07 5.934437780e-02 7.587440030e-03
4.255000000e-07 5.278642140e-02 2.143976000e-02
4.260000000e-07 -9.516232430e-03 2.107165670e-02
4.265000000e-07 -2.532449920e-02 9.913331990e-03
4.270000000e-07 -3.671292040e-03 3.018146750e-03
4.275000000e-07 1.884808330e-02 4.411619520e-03
4.280000000e-07 -2.842649780e-02 1.405121480e-03
4.285000000e-07 1.339761260e-02 -8.209364440e-04
4.290000000e-07 -3.896648830e-02 -4.585496270e-03
4.295000000e-07 1.933340900e-02 -5.614519150e-03
4.300000000e-07 1.687086500e-02 1.140718020e-03
4.305000000e-07 1.659883340e-02 5.546047820e-03
4.310000000e-07 -2.282665930e-02 2.713684380e-03
4.315000000e-07 -3.492820490e-02 -6.468101900e-03
4.320000000e-07 -2.630430520e-02 -1.335183890e-02
4.325000000e-07 -6.598206470e-03 -1.409444230e-02
4.330000000e-07 2.453661180e-03 -1.053120710e-02
4.335000000e-07 -7.866978870e-03 -8.260442950e-03
4.340000000e-07 1.160408140e-02 -5.125809540e-03
4.345000000e-07 -1.080081500e-02 -3.642502810e-03
4.350000000e-07 6.401453600e-02 5.515846110e-03
4.355000000e-07 -9.415088050e-03 1.109393610e-02
4.360000000e-07 1.328453910e-02 8.486661730e-03
4.365000000e-07 -3.056484730e-03 7.222031590e-03
4.370000000e-07 -4.553855490e-02 -2.235392610e-03
4.375000000e-07 2.723882200e-02 -3.769461370e-03
4.380000000e-07 2.719172210e-03 1.402843760e-03
4.385000000e-07 -6.030016670e-02 -7.528151480e-03
4.390000000e-07 -9.447998790e-04 -1.354389470e-02
4.395000000e-07 3.018987640e-02 -5.128383170e-03
4.400000000e-07 -1.782357160e-02 -2.143509970e-03
4.405000000e-07 6.208798560e-02 5.380010760e-03
4.410000000e-07 1.554440720e-03 1.247933500e-02
4.415000000e-07 -1.931379120e-02 6.178410610e-03
4.420000000e-07 1.267824790e-02 3.640505620e-03
4.425000000e-07 -6.285095480e-03 3.353197410e-03
4.430000000e-07 -5.940338760e-02 -7.310903510e-03
4.435000000e-07 -6.417920530e-02 -2.277231850e-02
4.440000000e-07 7.351269810e-03 -2.369412280e-02
4.445000000e-07 4.034071000e-02 -9.779898870e-03
4.450000000e-07 -9.998920950e-03 -3.005517630e-03
4.455000000e-07 -7.189145830e-03 -4.618381710e-03
4.460000000e-07 -8.768847720e-04 -4.543344730e-03
4.465000000e-07 7.604354140e-03 -2.416607380e-03
4.470000000e-07 1.486392630e-02 1.330615840e-03
4.475000000e-07 3.800977220e-02 8.506738510e-03
4.480000000e-07 1.680928230e-02 1.366968780e-02
4.485000000e-07 -5.305373990e-02 4.167563380e-03
4.490000000e-07 -3.685318160e-02 -9.619999420e-03
4.495000000e-07 8.737880700e-03 -1.038405640e-02
4.500000000e-07 3.965069810e-02 -1.792572060e-04
4.505000000e-07 -1.557241230e-02 2.948297910e-03
4.510000000e-07 6.251188510e-02 9.343534170e-03
4.515000000e-07 2.764868100e-02 1.918661190e-02
4.520000000e-07 -3.201200040e-02 1.250175070e-02
4.525000000e-07 1.908745950e-02 7.334463250e-03
4.530000000e-07 -2.351947100e-02 4.216837120e-03
4.535000000e-07 -9.184037880e-03 -1.541362320e-03
4.540000000e-07 -2.547526520e-03 -2.635638620e-03
4.545000000e-07 -3.560399890e-02 -7.418410970e-03
4.550000000e-07 4.949673470e-03 -9.210665400e-03
4.555000000e-07 -1.494742920e-02 -8.024178290e-03
4.560000000e-07 8.667995930e-03 -6.403905120e-03
4.565000000e-07 -3.179462910e-02 -8.176441900e-03
4.570000000e-07 5.797532870e-02 -1.570914710e-03
4.575000000e-07 2.508869480e-02 1.037625870e-02
4.580000000e-07 2.847864880e-02 1.496948800e-02
4.585000000e-07 4.853133070e-02 2.172710940e-02
4.590000000e-07 1.233055130e-02 2.387844970e-02
