topology,d_in_mm,d_out_mm,n,layers,awg,d_wire_mm,l_h,length_m,m_h,k,fom,eta_max,emf_per_sqrtw,r_dc,r_ac,r_skin,r_prox,prox_layers,skin_um,skin_limited,r_ratio,q,l_uh
solenoid,30,39.74185164448528,8,6,20,0.8118209703737738,0.00010053049030143803,5.135992012342834,2.1565907228496213e-08,0.002137183221685069,3.0041921581900997e-07,7.510479267329145e-08,0.012029500654662472,0.16669524395183766,30.720498983880805,0.41373603056222424,30.306762953318582,6,92.25496965451984,True,184.2913946168537,10.280622393486937,100.53049030143802
solenoid,30,42.98913552598038,8,8,20,0.8118209703737738,0.00017819907331011157,7.174441931749664,2.8127080861585546e-08,0.0020936055688156813,2.0446201163178224e-07,5.111549768235695e-08,0.010019269906819226,0.23285576479815456,76.78160789285373,0.5779458221912714,76.20366207066246,8,92.25496965451984,True,329.73891782069484,7.291184893767513,178.19907331011157
pancake,30,49.48370328897057,12,1,20,0.8118209703737738,1.1871197221022683e-05,1.4982325099964446,5.922112381087168e-09,0.0017078601619499119,1.920271715116742e-08,4.800679241698811e-09,0.0030486707716879,0.04862706817889037,36.24191291605452,0.12069192671163165,36.12122098934289,12,92.25496965451984,True,745.3032698316695,1.0290424256927024,11.871197221022683
solenoid,30,31.623641940747543,12,1,20,0.8118209703737738,5.492468205425836e-06,1.1309733552923253,5.019841377568145e-09,0.0021282818529239455,5.488442507043889e-06,1.3721068613987445e-06,0.015097540772846653,0.036707198708723,0.09110692258978774,0.09110692258978774,0.0,1,92.25496965451984,True,2.4819906120522712,189.3939261007973,5.492468205425836
solenoid,30,33.24728388149509,12,2,20,0.8118209703737738,2.192935216295564e-05,2.323156569702004,9.975513272227229e-09,0.002116631589971291,1.4496393749134684e-06,3.6240958104681534e-07,0.020390582329333516,0.07540104232914056,1.3621691278171841,0.1871446791998828,1.1750244486173014,2,92.25496965451984,True,18.06565381246382,50.57601897315277,21.92935216295564
solenoid,30,36.494567762990194,12,4,20,0.8118209703737738,8.777033876138535e-05,4.891152575873422,1.9668385622577675e-08,0.0020860165562355654,6.014370146836551e-07,1.5035920845512043e-07,0.016655400105513366,0.1587486643050594,12.7634412847072,0.39401269448099496,12.369428590226205,4,92.25496965451984,True,80.40030661411002,21.603785789827548,87.77033876138535
solenoid,30,39.74185164448528,12,6,20,0.8118209703737738,0.00019848340925906832,7.703988018514251,2.9043008595100335e-08,0.00204834177148087,3.6323207406243957e-07,9.08080020234212e-08,0.013297493809398311,0.25004286592775643,46.0807484758212,0.6206040458433363,45.460144429977866,6,92.25496965451984,True,184.2913946168537,13.531768493624345,198.4834092590683
solenoid,30,42.98913552598038,12,8,20,0.8118209703737738,0.00035582179712939595,10.761662897624497,3.808347047457006e-08,0.002006056530596071,2.498878167963961e-07,6.247194639361012e-08,0.011100304381854761,0.3492836471972319,115.1724118392806,0.8669187332869072,114.30549310599369,8,92.25496965451984,True,329.73891782069484,9.70585859926896,355.8217971293959
solenoid,30,49.48370328897057,12,12,20,0.8118209703737738,0.0008196884724616305,17.61153096525322,5.51575267611133e-08,0.0019142704456250699,1.4171018679354187e-07,3.542754418816356e-08,0.008385540069352269,0.5716049486765172,426.0190373005719,1.4187181164177363,424.60031918415416,12,92.25496965451984,True,745.3032698316695,6.044629600674047,819.6884724616306
pancake,30,62.47283881495095,20,1,20,0.8118209703737738,3.358516853714378e-05,2.9051199107764294,8.830407019795953e-09,0.0015140139602447015,7.908207663348518e-09,1.977051908019661e-09,0.0019782066745860022,0.09428941304278106,195.66082811567262,0.23402543798810158,195.42680267768452,20,92.25496965451984,True,2075.1091962667883,0.5392541765359851,33.58516853714378
solenoid,30,31.623641940747543,20,1,20,0.8118209703737738,1.1605700198474605e-05,1.8849555921538759,6.595674731355949e-09,0.001923740463851245,5.685109600280704e-06,1.4212733600256352e-06,0.019306880404356668,0.06117866451453834,0.1518448709829796,0.1518448709829796,0.0,1,92.25496965451984,True,2.4819906120522717,240.1159963274643,11.605700198474604
solenoid,30,33.24728388149509,20,2,20,0.8118209703737738,4.694098021288344e-05,3.871927616170007,1.3176163996776012e-08,0.0019108906623732892,1.5174650903893769e-06,3.793659847600796e-07,0.022890025175428735,0.12566840388190095,2.2702818796953075,0.3119077986664714,1.9583740810288361,2,92.25496965451984,True,18.06565381246382,64.95644435522262,46.94098021288344
solenoid,30,36.494567762990194,20,4,20,0.8118209703737738,0.00019215590341670064,8.151920959789036,2.6240503453819726e-08,0.0018809108913793043,6.423153492493978e-07,1.6057878574124416e-07,0.017467811882387718,0.26458110717509903,21.272402141178667,0.6566878241349916,20.615714317043675,4,92.25496965451984,True,80.40030661411002,28.378345356175558,192.15590341670065
solenoid,30,39.74185164448528,20,6,20,0.8118209703737738,0.0004428409783877949,12.839980030857085,3.911100502099545e-08,0.0018467070149552343,3.952302582968467e-07,9.880754504834686e-08,0.01393014279943834,0.4167381098795941,76.801247459702,1.0343400764055604,75.76690738329644,6,92.25496965451984,True,184.29139461685367,18.114627176356688,442.8409783877949
solenoid,30,42.98913552598038,20,8,20,0.8118209703737738,0.0008067881600370933,17.93610482937416,5.1731814339842354e-08,0.0018096762046774478,2.7665512365709156e-07,6.916377134701737e-08,0.011699860072491053,0.5821394119953864,191.95401973213433,1.4448645554781785,190.50915517665615,8,92.25496965451984,True,329.73891782069484,13.204202548676559,806.7881600370933
solenoid,30,49.48370328897057,20,12,20,0.8118209703737738,0.0019075684869697188,29.352551608755363,7.609188226744331e-08,0.0017310961135668585,1.618152344075224e-07,4.0453805328859675e-08,0.008964864081146932,0.9526749144608619,710.0317288342865,2.36453019402956,707.6671986402569,12,92.25496965451984,True,745.3032698316695,8.440190630244524,1907.5684869697188
pancake,30,78.70925822242641,30,1,20,0.8118209703737738,7.975428664870667e-05,5.122803105131559,1.1764439830842385e-08,0.0013089322228174308,3.535230455006533e-09,8.838076121894014e-10,0.001325162524822258,0.1662671809603536,776.864514476189,0.41267358223599376,776.451840893953,30,92.25496965451984,True,4672.38639633538,0.322521464629919,79.75428664870667
solenoid,30,31.623641940747543,30,1,20,0.8118209703737738,2.0100076690465953e-05,2.827433388230814,7.632160827132871e-09,0.0016914983553871666,5.074860973411827e-06,1.2687120240864302e-06,0.02163910796497252,0.09176799677180751,0.22776730647446938,0.22776730647446938,0.0,1,92.25496965451984,True,2.4819906120522712,277.2401985376132,20.100076690465954
solenoid,30,33.24728388149509,30,2,20,0.8118209703737738,8.208057344011031e-05,5.80789142425501,1.530524653132094e-08,0.001678583934474983,1.364992060810707e-06,3.4124778230245965e-07,0.022908486821960273,0.18850260582285142,3.4054228195429608,0.46786169799970706,2.9375611215432538,2,92.25496965451984,True,18.06565381246382,75.72150073173461,82.08057344011031
solenoid,30,36.494567762990194,30,4,20,0.8118209703737738,0.0003418296824442299,12.227881439683554,3.071122371294667e-08,0.0016504985971391305,5.865525916903425e-07,1.466381049171085e-07,0.01681869402223567,0.39687166076264846,31.908603211767993,0.9850317362024873,30.923571475565506,4,92.25496965451984,True,80.40030661411002,33.6551748134707,341.8296824442299
solenoid,30,39.74185164448528,30,6,20,0.8118209703737738,0.0007996762621477311,19.259970046285627,4.6111221718395314e-08,0.0016202142610827032,3.662471325570503e-07,9.156176637214617e-08,0.013438473552995487,0.6251071648193912,115.20187118955302,1.5515101146083408,113.65036107494468,6,92.25496965451984,True,184.29139461685367,21.80743285219554,799.6762621477311
solenoid,30,42.98913552598038,30,8,20,0.8118209703737738,0.001476224747253826,26.90415724406124,6.142413130012472e-08,0.001588494465678092,2.600219940183808e-07,6.500549005316689e-08,0.011352507649975049,0.8732091179930797,287.9310295982015,2.1672968332172675,285.76373276498424,8,92.25496965451984,True,329.73891782069484,16.106971268403495,1476.224747253826
solenoid,30,49.48370328897057,30,12,20,0.8118209703737738,0.003568466256321157,44.028827413133044,9.155843846091306e-08,0.0015229319699700576,1.5618820987314045e-07,3.90470494189408e-08,0.00880967633420625,1.4290123716912928,1065.0475932514296,3.5467952910443397,1061.5007979603852,12,92.25496965451984,True,745.3032698316695,10.525977849700729,3568.4662563211573
pancake,30,111.18209703737737,50,1,20,0.8118209703737738,0.0002537402188243997,11.088415971775653,1.6208803925635325e-08,0.0010110653741588769,1.1157232497529401e-09,2.789308122826303e-10,0.000744854409914237,0.3598888395878629,4672.679166669494,0.8932407212394614,4671.785925948255,50,92.25496965451984,True,12983.673436554876,0.17059771898424117,253.7402188243997
solenoid,30,31.623641940747543,50,1,20,0.8118209703737738,3.8228520215753694e-05,4.71238898038469,8.504010937873826e-09,0.001366636419897607,3.780315030445498e-06,9.450769712678791e-07,0.022745483510328287,0.15294666128634588,0.379612177457449,0.379612177457449,0.0,1,92.25496965451984,True,2.4819906120522712,316.37140586956696,38.2285202157537
solenoid,30,33.24728388149509,50,2,20,0.8118209703737738,0.0001577105051521617,9.679819040425016,1.711181513012126e-08,0.0013539065582514425,1.0237475516920639e-06,2.559367569157186e-07,0.020806421566768863,0.3141710097047523,5.675704699238267,0.7797694966661783,4.895935202572089,2,92.25496965451984,True,18.06565381246382,87.29526827681188,157.7105051521617
solenoid,30,36.494567762990194,50,4,20,0.8118209703737738,0.0006692751756060338,20.37980239947259,3.4573821993908105e-08,0.0013279079074033147,4.4602453445886634e-07,1.1150610874748784e-07,0.014756172880966931,0.6614527679377475,53.18100535294666,1.641719560337479,51.539285792609185,4,92.25496965451984,True,80.40030661411002,39.53648414428543,669.2751756060338
solenoid,30,39.74185164448528,50,6,20,0.8118209703737738,0.001592510085738295,32.099950077142715,5.227305418633214e-08,0.0013015465447163408,2.824021356495603e-07,7.060052394352105e-08,0.011820765039516888,1.0418452746989852,192.00311864925501,2.5858501910139013,189.41726845824113,6,92.25496965451984,True,184.2913946168537,26.056962102070997,1592.510085738295
solenoid,30,42.98913552598038,50,8,20,0.8118209703737738,0.002985418248816392,44.8402620734354,7.011903037615137e-08,0.0012751351984738096,2.0330829226470045e-07,5.0827067899393044e-08,0.010045351481142084,1.455348529988466,479.8850493303358,3.612161388695446,476.27288794164036,8,92.25496965451984,True,329.7389178206948,19.54419720193936,2985.418248816392
solenoid,30,49.48370328897057,50,12,20,0.8118209703737738,0.007412996822864905,73.3813790218884,1.0597181621667468e-07,0.0012229716631974449,1.2554039729867727e-07,3.138509735462056e-08,0.007899672215583289,2.3816872861521547,1775.0793220857158,5.911325485073899,1769.167996600642,12,92.25496965451984,True,745.3032698316695,13.119760942532286,7412.996822864905
pancake,30,159.8913552598038,80,1,20,0.8118209703737738,0.0007932452798406726,23.862451466576367,2.0924886174468717e-08,0.0007382140042179612,3.3747371579458445e-10,8.436842893441004e-11,0.00040968603566199845,0.7744866345100369,25745.82206850679,1.9222685560138701,25743.899799950777,80,92.25496965451984,True,33242.43559708988,0.09679448327620525,793.2452798406725
solenoid,30,31.623641940747543,80,1,20,0.8118209703737738,6.644064377600483e-05,7.5398223686155035,8.936622592797713e-09,0.0010893800687430206,2.6091991295919965e-06,6.522989314093749e-07,0.022144408263347987,0.24471465805815337,0.6073794839319184,0.6073794839319184,0.0,1,92.25496965451984,True,2.4819906120522717,343.6557274461213,66.44064377600483
solenoid,30,33.24728388149509,80,2,20,0.8118209703737738,0.0002760724595928413,15.487710464680028,1.80130936608185e-08,0.0010772082940789342,7.090181432454443e-07,1.77254472973048e-07,0.01782311567439531,0.5026736155276038,9.08112751878123,1.2476311946658856,7.833496324115345,2,92.25496965451984,True,18.06565381246382,95.50655566961312,276.0724595928413
solenoid,30,36.494567762990194,80,4,20,0.8118209703737738,0.0011875766998102684,32.607683839156145,3.652360221640943e-08,0.0010530904971321976,3.1109368188404154e-07,7.777340837360289e-08,0.012366537258304377,1.0583244287003961,85.08960856471467,2.6267512965399664,82.4628572681747,4,92.25496965451984,True,80.40030661411002,43.846508388399016,1187.5766998102683
solenoid,30,39.74185164448528,80,6,20,0.8118209703737738,0.0028616924817629814,51.35992012342834,5.542366812629073e-08,0.0010294534370423227,1.9841877946194042e-07,4.9604689944234216e-08,0.009918027436100162,1.6669524395183763,307.204989838808,4.137360305622241,303.06762953318577,6,92.25496965451984,True,184.29139461685367,29.264733239707358,2861.6924817629815
solenoid,30,42.98913552598038,80,8,20,0.8118209703737738,0.0054282641239546715,71.74441931749664,7.462648624603262e-08,0.0010064343053793258,1.439293264422788e-07,3.598232902111355e-08,0.008455350934846161,2.3285576479815457,767.8160789285373,5.779458221912714,762.0366207066246,8,92.25496965451984,True,329.73891782069484,22.210259932767354,5428.264123954672
solenoid,30,49.48370328897057,80,12,20,0.8118209703737738,0.013769362604369121,117.41020643502145,1.1366874394638949e-07,0.0009625140247256666,9.027445658639382e-08,2.2568613127913824e-08,0.006699549750180658,3.8106996578434478,2840.126915337146,9.45812077611824,2830.6687945610274,12,92.25496965451984,True,745.3032698316695,15.23091386124377,13769.36260436912
pancake,30,224.83703288970568,120,1,20,0.8118209703737738,0.002242704977200344,48.035649023335196,2.5368920439650898e-08,0.0005322783926316343,1.095133104711021e-10,2.737832761627638e-11,0.0002333840704731109,1.5590589341039678,116615.84777880237,3.869569638082269,116611.97820916428,120,92.25496965451984,True,74798.87079818734,0.060417735794418996,2242.704977200344
solenoid,30,31.623641940747543,120,1,20,0.8118209703737738,0.00010467620179727423,11.309733552923255,9.130228251084229e-09,0.0008867079058744218,1.8156511151868924e-06,4.539123667235691e-07,0.02074881497654294,0.36707198708723004,0.9110692258978775,0.9110692258978775,0.0,1,92.25496965451984,True,2.4819906120522712,360.94950550866315,104.67620179727423
solenoid,30,33.24728388149509,120,2,20,0.8118209703737738,0.00043694216371348044,23.23156569702004,1.841699144849434e-08,0.0008754465441826268,4.941136460565389e-07,1.235283809956072e-07,0.015131073962027492,0.7540104232914057,13.621691278171843,1.8714467919988282,11.750244486173015,2,92.25496965451984,True,18.06565381246382,100.77267672081076,436.94216371348045
solenoid,30,36.494567762990194,120,4,20,0.8118209703737738,0.0018962054090814623,48.911525758734214,3.7400382037092235e-08,0.0008534071391517792,2.1747272705390493e-07,5.436817585167866e-08,0.010359703524591798,1.5874866430505938,127.63441284707197,3.940126944809949,123.69428590226202,4,92.25496965451984,True,80.40030661411002,46.67318828821808,1896.2054090814622
solenoid,30,39.74185164448528,120,6,20,0.8118209703737738,0.004607667621809573,77.03988018514251,5.684660294355437e-08,0.0008321217411920551,1.3915858946112466e-07,3.478964494464224e-08,0.00831043785190631,2.500428659277565,460.80748475821207,6.206040458433363,454.60144429977873,6,92.25496965451984,True,184.29139461685367,31.413150240942436,4607.667621809573
solenoid,30,42.98913552598038,120,8,20,0.8118209703737738,0.008810061746297174,107.61662897624495,7.66728066866837e-08,0.0008116612432614912,1.0128724756380541e-07,2.5321810608563115e-08,0.007094610283160671,3.4928364719723186,1151.724118392806,8.66918733286907,1143.054931059937,8,92.25496965451984,True,329.73891782069484,24.031471441670337,8810.061746297175
solenoid,30,49.48370328897057,120,12,20,0.8118209703737738,0.02268171317687009,176.11530965253218,1.1720751305712347e-07,0.0007732865343677223,6.398856986631134e-08,1.599714195476072e-08,0.005640789005197071,5.716049486765171,4260.190373005718,14.187181164177359,4246.003191841541,12,92.25496965451984,True,745.3032698316695,16.726178233441644,22681.71317687009
pancake,30,354.72838814950944,200,1,20,0.8118209703737738,0.008848815281538537,120.86598778379415,3.1327134084043016e-08,0.0003309032441509058,2.3892205678513927e-11,5.973051419557128e-12,0.0001090102848468249,3.9228614979696554,815090.0572042355,9.736505410341994,815080.3206988252,200,92.25496965451984,True,207779.46344169922,0.0341058915340062,8848.815281538537
solenoid,30,31.623641940747543,200,1,20,0.8118209703737738,0.00018177844169084704,18.84955592153876,9.249113539724095e-09,0.0006816349440241271,1.1179454250290522e-06,2.7948620003212553e-07,0.018309792736289545,0.6117866451453835,1.518448709829796,1.518448709829796,0.0,1,92.25496965451984,True,2.4819906120522712,376.09029090022915,181.77844169084705
solenoid,30,33.24728388149509,200,2,20,0.8118209703737738,0.0007618426372384648,38.719276161700066,1.8664733491086925e-08,0.0006719115081032,3.0449790700810577e-07,7.612446516215674e-08,0.012044025534896346,1.2566840388190093,22.702818796953068,3.1190779866647134,19.583740810288354,2,92.25496965451984,True,18.06565381246382,105.4229985159839,761.8426372384648
solenoid,30,36.494567762990194,200,4,20,0.8118209703737738,0.0033321974089385057,81.51920959789037,3.793726775949418e-08,0.0006530156842282627,1.3425673259266288e-07,3.356418089505712e-08,0.008152470836279844,2.64581107175099,212.72402141178665,6.566878241349916,206.15714317043674,4,92.25496965451984,True,80.40030661411002,49.21121192969379,3332.1974089385058
solenoid,30,39.74185164448528,200,6,20,0.8118209703737738,0.008158605337618407,128.39980030857086,5.7717047473858896e-08,0.0006349200878952869,8.60717131897555e-08,2.151792737139645e-08,0.006538637891274958,4.167381098795941,768.0124745970201,10.343400764055605,757.6690738329645,6,92.25496965451984,True,184.2913946168537,33.3731748376212,8158.605337618406
solenoid,30,42.98913552598038,200,8,20,0.8118209703737738,0.015714275870412145,179.3610482937416,7.792418847030967e-08,0.0006176579351614099,6.277227567972067e-08,1.5693068427385365e-08,0.005586122561393963,5.821394119953864,1919.5401973213432,14.448645554781784,1905.0915517665615,8,92.25496965451984,True,329.7389178206948,25.71858286680394,15714.275870412144
solenoid,30,49.48370328897057,200,12,20,0.8118209703737738,0.04102488373404443,293.5255160875536,1.193743630999107e-07,0.0005856124642873469,3.982583472728399e-08,9.956458483558866e-09,0.004450322474144767,9.526749144608619,7100.317288342863,23.645301940295596,7076.671986402568,12,92.25496965451984,True,745.3032698316695,18.151790704458698,41024.88373404443
pancake,40,41.62364194074755,1,1,20,0.8118209703737738,1.213355247670341e-07,0.12821411694014812,4.772994260575869e-10,0.0013615069088441603,4.3769086570267435e-07,1.0942269247901339e-07,0.001491796195039889,0.004161354505623163,0.010328442816378113,0.010328442816378113,0.0,1,92.25496965451984,True,2.4819906120522717,36.90651146590246,0.12133552476703409
solenoid,40,41.62364194074755,1,1,20,0.8118209703737738,9.302907553166395e-08,0.12566370614359174,4.705254503235568e-10,0.0015328395241502564,4.339881572739666e-07,1.08497015775283e-07,0.0014707737280899632,0.0040785776343025566,0.010122991398865308,0.010122991398865308,0.0,1,92.25496965451984,True,2.4819906120522717,28.870859289012625,0.09302907553166395
pancake,40,43.24728388149509,2,1,20,0.8118209703737738,4.774414121236281e-07,0.26152905547340904,9.392770503447025e-10,0.0013506928221533132,1.1416564442455362e-07,2.854140947691422e-08,0.0027476649509779573,0.00848826275388754,0.15334601638096312,0.021067788467781838,0.13227822791318128,2,92.25496965451984,True,18.06565381246382,9.78131984283703,0.4774414121236281
solenoid,40,41.62364194074755,2,1,20,0.8118209703737738,3.5306769599523367e-07,0.25132741228718347,9.255299731140686e-10,0.0015476915797883995,8.39581036378441e-07,2.0989517098261695e-07,0.0028786436987949557,0.008157155268605113,0.020245982797730617,0.020245982797730617,0.0,1,92.25496965451984,True,2.4819906120522717,54.78592425173999,0.3530676959952337
solenoid,40,43.24728388149509,2,2,20,0.8118209703737738,1.3689560742331715e-06,0.5128564677605925,1.8232558046630366e-09,0.0015483736503426632,2.1936499585368228e-07,5.484124294829621e-08,0.005022352350116102,0.016645418022492652,0.3007103595580984,0.04131377126551245,0.25939658829258594,2,92.25496965451984,True,18.06565381246382,14.301809728863509,1.3689560742331714
pancake,40,44.87092582224264,3,1,20,0.8118209703737738,1.0590722104441347e-06,0.3999448155997827,1.3867802573166587e-09,0.0013389605691483872,6.675827123178142e-08,1.6689567250862032e-08,0.003475197651323376,0.01298072474479313,0.5716506836744893,0.03221803695421117,0.5394326467202781,3,92.25496965451984,True,44.038425813149736,5.820291256481665,1.0590722104441346
solenoid,40,41.62364194074755,3,1,20,0.8118209703737738,7.557172077198359e-07,0.3769911184307752,1.365309891317548e-09,0.0015605385613958191,1.2180156234296454e-06,3.0450372041229504e-07,0.00422556437847241,0.01223573290290767,0.030368974196595924,0.030368974196595924,0.0,1,92.25496965451984,True,2.4819906120522717,78.17701093868848,0.7557172077198359
solenoid,40,43.24728388149509,3,2,20,0.8118209703737738,2.9400139551974914e-06,0.7692847016408887,2.6910935192888274e-09,0.0015594699771632951,3.1859462176792497e-07,7.964864275416715e-08,0.007018352044397094,0.02496812703373898,0.45106553933714755,0.06197065689826867,0.3890948824388789,2,92.25496965451984,True,18.065653812463818,20.476683403198855,2.9400139551974913
pancake,40,48.11820970373774,5,1,20,0.8118209703737738,2.875243268004327e-06,0.6920788006318682,2.2414748096487736e-09,0.0013134679759124785,3.490704017362943e-08,8.726759891094678e-09,0.0035859887705824455,0.02246230995452795,2.8561118267090686,0.05575124243214666,2.800360584276922,5,92.25496965451984,True,127.15129621534467,3.1626363658365304,2.875243268004327
solenoid,40,41.62364194074755,5,1,20,0.8118209703737738,1.9129082085482015e-06,0.6283185307179586,2.1943703559950323e-09,0.0015764702737966303,1.8878239505335223e-06,4.719555421489977e-07,0.006725708038199306,0.02039288817151278,0.05061495699432653,0.05061495699432653,0.0,1,92.25496965451984,True,2.4819906120522712,118.73127493994036,1.9129082085482014
solenoid,40,43.24728388149509,5,2,20,0.8118209703737738,7.4855659158576176e-06,1.282141169401481,4.330227798660825e-09,0.0015726111405837497,4.949411889298842e-07,1.2373526661163294e-07,0.010278301262140854,0.041613545056231625,0.7517758988952459,0.10328442816378111,0.6484914707314647,2,92.25496965451984,True,18.06565381246382,31.28139505905775,7.4855659158576175
solenoid,40,46.494567762990194,5,4,20,0.8118209703737738,2.8891437075268575e-05,2.666298770665218,8.434912557510102e-09,0.001559261429845733,2.0291599927335875e-07,5.072899467147749e-08,0.00939370273364516,0.08653816496528755,6.9576949970315525,0.21478691302807446,6.742908084003478,4,92.25496965451984,True,80.40030661411002,13.045286766097073,28.891437075268573
pancake,40,52.98913552598038,8,1,20,0.8118209703737738,7.190041146812166e-06,1.1685359401283424,3.433070059638449e-09,0.0012721546278010858,1.8701424530788603e-08,4.675356088979242e-09,0.0029347596089328515,0.03792634083893928,12.505790585130661,0.09413282191174197,12.41165776321892,8,92.25496965451984,True,329.73891782069484,1.8062177110730366,7.190041146812166
solenoid,40,41.62364194074755,8,1,20,0.8118209703737738,4.321713851205308e-06,1.0053096491487339,3.3066594604459764e-09,0.00158046320955112,2.6791719985198664e-06,6.697921023861444e-07,0.009991477726415607,0.03262862107442045,0.08098393119092247,0.08098393119092247,0.0,1,92.25496965451984,True,2.4819906120522717,167.65133880516913,4.321713851205308
solenoid,40,43.24728388149509,8,2,20,0.8118209703737738,1.703220624024694e-05,2.05142587104237,6.536813796793543e-09,0.001573814651984997,7.049273412331084e-07,1.7623177319298493e-07,0.013836440124225923,0.06658167208997061,1.2028414382323935,0.1652550850620498,1.0375863531703438,2,92.25496965451984,True,18.06565381246382,44.48487747264325,17.03220624024694
solenoid,40,46.494567762990194,8,4,20,0.8118209703737738,6.653329004953843e-05,4.266078033064349,1.2774592057974167e-08,0.001556146442372003,2.9089028666749723e-07,7.272256108973137e-08,0.011521927229254318,0.1384610639444601,11.132311995250484,0.34365906084491915,10.788652934405565,4,92.25496965451984,True,80.40030661411002,18.776018434262873,66.53329004953844
solenoid,40,49.74185164448529,8,6,20,0.8118209703737738,0.00014714279822034758,6.643956486065935,1.8728827146053993e-08,0.0015341364894757618,1.751503324357613e-07,4.378757927423588e-08,0.009218251556846439,0.21563817556346834,39.74026010722552,0.5352119273486079,39.20504817987691,6,92.25496965451984,True,184.29139461685367,11.63210136698731,147.14279822034757
solenoid,40,52.98913552598038,8,8,20,0.8118209703737738,0.00025843097996388286,9.18506123004713,2.4416314390132482e-08,0.001509144220614529,1.2034542688379743e-07,3.008635491057177e-08,0.007697621224722491,0.29811300694699544,98.29946029897555,0.7399136845731162,97.55954661440244,8,92.25496965451984,True,329.7389178206948,8.25930138014203,258.43097996388286
pancake,40,59.48370328897057,12,1,20,0.8118209703737738,1.5910539756934953e-05,1.8752236284272201,4.877363161254735e-09,0.0012149700179008862,1.0406525033297255e-08,2.601631244787343e-09,0.002250388101703994,0.060862801081798056,45.361244657378556,0.1510609009082276,45.21018375647033,12,92.25496965451984,True,745.3032698316694,1.1019193849854956,15.910539756934954
solenoid,40,41.62364194074755,12,1,20,0.8118209703737738,8.406933818587725e-06,1.5079644737231008,4.549039770748186e-09,0.001558920051534579,3.3804137689111324e-06,8.451020138311449e-07,0.01349505424018534,0.04894293161163068,0.1214758967863837,0.1214758967863837,0.0,1,92.25496965451984,True,2.4819906120522717,217.41894665848827,8.406933818587726
solenoid,40,43.24728388149509,12,2,20,0.8118209703737738,3.337436389916617e-05,3.0771388065635548,9.01363140593464e-09,0.0015503016873996674,8.935532877504574e-07,2.2338822213298528e-07,0.01690987360924793,0.09987250813495592,1.8042621573485902,0.24788262759307467,1.5563795297555156,2,92.25496965451984,True,18.065653812463818,58.11165301938752,33.37436389916617
solenoid,40,46.494567762990194,12,4,20,0.8118209703737738,0.00013201973065928385,6.399117049596523,1.769012438013037e-08,0.001529799057389141,3.71882423785637e-07,9.29705886593461e-08,0.01321030734322194,0.2076915959166901,16.698467992875724,0.5154885912673787,16.182979401608346,4,92.25496965451984,True,80.40030661411002,24.83774057267171,132.01973065928385
solenoid,40,49.74185164448529,12,6,20,0.8118209703737738,0.0002950434969743669,9.965934729098903,2.6034969791399348e-08,0.0015060416355364727,2.2563823827722625e-07,5.6409553205230644e-08,0.010505903587254116,0.32345726334520253,59.610390160838286,0.8028178910229119,58.807572269815374,6,92.25496965451984,True,184.2913946168537,15.549411437891495,295.0434969743669
solenoid,40,52.98913552598038,12,8,20,0.8118209703737738,0.000522803841652601,13.777591845070695,3.4058452996604366e-08,0.0014800570507383698,1.5610900334001927e-07,3.9027247788752487e-08,0.008781847142270836,0.44716951042049313,147.44919044846333,1.1098705268596742,146.33931992160365,8,92.25496965451984,True,329.73891782069484,11.13900119226765,522.803841652601
solenoid,40,59.48370328897057,12,12,20,0.8118209703737738,0.0011778344627336023,22.13542438642252,4.919499929838008e-08,0.001424300916500636,8.968972183200535e-08,2.2422429452470622e-08,0.006672764450125357,0.7184337435114092,535.4510181964603,1.783145806776887,533.6678723896833,12,92.25496965451984,True,745.3032698316695,6.910578128569571,1177.8344627336023
pancake,40,72.47283881495095,20,1,20,0.8118209703737738,4.4083019798851555e-05,3.5334384414943885,7.375310450338221e-09,0.0011037419802335548,4.535694197515347e-09,1.1339235468072715e-09,0.0014988250634340018,0.11468230121429385,237.97829789881902,0.2846403949824281,237.6936575038366,20,92.25496965451984,True,2075.1091962667883,0.5819475656852015,44.08301979885155
solenoid,40,41.62364194074755,20,1,20,0.8118209703737738,1.837536505884653e-05,2.5132741228718345,6.333823601158616e-09,0.0014681515898982565,3.93200057651989e-06,9.829982115561552e-07,0.018145985041121686,0.08157155268605112,0.20245982797730613,0.20245982797730613,0.0,1,92.25496965451984,True,2.4819906120522712,285.1326727511277,18.37536505884653
solenoid,40,43.24728388149509,20,2,20,0.8118209703737738,7.367985211804236e-05,5.128564677605924,1.2599173581573414e-08,0.0014584468617371118,1.0475053196312084e-06,2.6187619274946753e-07,0.01977318578140637,0.1664541802249265,3.0071035955809835,0.41313771265512444,2.593965882925859,2,92.25496965451984,True,18.06565381246382,76.97509406452721,73.67985211804236
solenoid,40,46.494567762990194,20,4,20,0.8118209703737738,0.0002966502530118398,10.665195082660873,2.4909763605803185e-08,0.0014370443392440926,4.424195834250267e-07,1.1060487138937751e-07,0.014574420070809797,0.3461526598611502,27.83077998812621,0.8591476521122978,26.97163233601391,4,92.25496965451984,True,80.40030661411002,33.486458372534315,296.6502530118398
